Param1,Param2,Param3,Param4,Param5,Param6,Eigenvalue
2.474826732168556,3.644574123853856,2.513278318746248,4.958729571186244,5.415487840763357,3.510218001885789,-0.4268757367908973
5.067555975448023,4.02710814433546,0.4831586962576938,5.296410455767055,5.326972291124516,0.8760485437042776,-1.137283258976453
0.780009380474544,2.6976725742549514,1.3836901195666655,4.336915537244634,4.685671509179954,1.3570861680195312,-1.1352802728965157
0.7984717150268485,5.684768060608483,2.122117427734062,1.5406186322404192,4.2184229705184295,3.236312675118718,-0.8504526019046328
5.943363542154185,1.0834427101807167,1.7366611382791308,5.46548445699199,1.1195490202572689,0.7427468446897771,-1.1880210220866751
4.384208899255402,5.859824746228552,0.59702944459768,0.96765834188559,4.191035639349241,5.628081427753374,-1.516830942100666
0.7554779855161949,1.5952515803652547,2.286371453822398,0.3766356861253561,3.1339568826824986,0.9609795314412118,-1.6724355018742183
2.2131276629795127,2.1527831859835205,3.274496954379744,4.244163972049932,4.870553834695801,0.0113488025927101,-1.390291019684348
2.3041426154557527,0.5343865931837111,2.762773336970815,1.4129096437729722,4.913971319506299,3.388643549955435,-0.5909858964159873
2.8021044442727976,1.3494551839613322,1.6991469140950952,0.7476159502511617,0.4302775724378803,0.4885785254189519,-1.054464366851661
1.159263402037387,2.825788091788549,5.131248803008616,3.324796144699695,4.613806998323109,3.89493563533424,-0.8513485232602549
4.704647737071374,4.56729261714045,2.398177242286504,0.6218396431218879,1.1091881334407063,6.107931419889804,-1.2550248310461152
5.218823180861,3.149611780771133,2.3819633128568625,3.6835088849815567,5.564474541957563,1.4381792088996062,-0.8799575364638552
2.601943993378043,3.688651680436111,3.701227922292191,5.979131374721645,4.228765301740894,0.3186470897658983,-1.5697585753215526
5.006703285172214,3.243177286235273,5.591876375469838,2.902810987174372,5.426128393788937,3.622182998155636,-0.4797795769989298
1.714386722456927,1.8029135851705107,0.4094558601771206,6.120423622099632,2.7560594614479044,1.8116124327129384,-1.2688746362770318
3.315727834985395,4.148232164658085,1.879755936025851,2.778476898866342,5.010281806441445,4.580166968361912,-0.8339427630568546
5.388311048473992,0.2620632421990228,2.5757436513390006,5.87638841318154,3.2552529130041576,0.3417894302457198,-1.806771199373236
3.680183408110101,4.95610605535403,3.5930299087201867,0.8231331268894942,5.053237329286215,2.492205073628453,-0.5363189070642568
5.570884400635476,4.571315053558344,1.7165912894931683,5.415922766662281,5.0223245683757645,0.9272869926060122,-1.1588773733034654
6.20071193789812,0.7429178261676211,5.438917954525586,3.508384272933125,3.275492248355829,2.8682035115411963,-1.0703100702566126
1.1365845571968245,0.0764385008044546,0.7446497787067559,1.2318246343800223,4.653379065897528,6.01491749350284,-1.4471985003074843
2.1100759662559376,6.13485380937118,2.09679354516585,0.7921584289798556,5.726693283060577,0.8963795560637483,-0.9426276016012992
1.909692460997184,1.8505539648682576,2.8419628935033496,1.489667749845595,0.42922966066345,1.4742003703695157,-0.7357057826907208
1.8205422745431727,4.387036211734232,3.65754939906331,2.384810887127501,5.7116019506916,0.1280686073271657,-1.129683165865504
2.478722537513517,3.6691485856486814,1.456634301626771,5.267625374574148,0.9601027524950608,1.809252593072508,-0.7200107524817583
1.3134546568528855,4.335199023297565,5.895645235297096,3.436084802023683,2.601565224350341,3.705425120309184,-1.0214692945349744
2.434959357927508,0.2585270263400585,2.918841935075997,3.457667290522921,0.9837895464132534,4.57169081273853,-0.913550285236669
5.777103874381559,2.74454664564185,1.5523870797337282,2.697079755863882,2.6774657642966533,3.720912446590814,-1.0829100144170896
1.9940019010085133,4.026477391906481,1.0125126398562172,2.175338245352432,6.06952674160256,4.606348806576563,-0.6316853707204826
3.243183611428318,5.629535790412478,3.3141950480993563,4.747297643545771,3.9760715611447295,1.063776758768086,-1.5051337973362071
2.7597266280727406,4.373644651485503,3.7884270095005896,4.040052366192607,0.725509636543015,1.4112503823232845,-0.760304866448609
2.0011162665209743,0.3552216058697883,0.9671257865639156,0.9074854513987016,5.451856601879757,1.995255340573687,-0.6597709125614153
6.278165370525427,1.56762267252652,5.770094877693209,3.406712542775591,1.6938594987495543,4.086071515301462,-0.7464570929520246
4.772013442320118,4.830752383484195,2.2334218362578646,4.159154388708682,3.240195254762381,4.881831472361662,-1.5079151253116223
4.208363503440512,2.742723410333489,3.720240164521374,3.2397589884782976,2.145369557210578,3.202309618526957,-0.8852363994890028
4.247752375959145,4.851615625512485,1.6331222611767804,5.69688865687423,1.9735859103585385,3.678783534193327,-0.8658510080098407
4.267698487352584,1.943660699682667,0.513028036509803,2.518391417165458,3.402802968949555,5.553851003698638,-1.74742436954894
4.082400441560332,1.2761689566328926,1.9100682249065764,1.5721596116297667,5.131861768451326,1.09724379517646,-1.0739432335626489
3.093286912680536,5.767945637546333,2.7945670994911307,4.436233473274317,1.3865645155671495,5.943794577706123,-1.3718442502207304
4.786364633929305,4.224399968302218,5.816673684936667,2.055491065353305,4.237385800842445,1.210608630781483,-1.3101392521332098
1.853049304586894,4.493620101859888,5.500939320943621,3.7797834903055327,6.015522434561028,1.3181517749775078,-0.7443986539282378
3.755742992131486,0.4143841505691948,0.0508259944181068,2.274071715872409,2.7933798664277134,2.763245787434384,-1.0812166016899647
3.233017657405223,0.8873890933491395,6.117887541512601,2.5289378706439964,1.9217877442179925,6.07250205580891,-1.545868839841608
3.066184970245624,4.847269797576598,1.1277841486977558,5.489965111629257,2.5662650001570912,1.477068207061368,-1.3931300594806468
5.642071247074083,4.387486129359742,0.9145852243766824,2.203073926115948,0.9545540624720196,2.0822625845224225,-0.6708374132997408
1.2577027186491825,1.1186368227446162,6.056785156017263,1.9300892773928124,1.374432211500728,5.936298731625817,-1.3303668867210183
3.139280351759366,3.3429483264367885,0.5120062319373807,0.8543594799530089,3.4192663713838902,1.3925518924853773,-1.5316434207415506
3.2554444090740446,5.875405439857744,1.4372726068098838,4.356292156492444,5.838668099615094,4.327151007412307,-0.5430906320959477
3.864705953910169,5.718655996603169,3.904065158479173,1.093504255796283,0.1946344407031661,5.163914402812185,-0.8299544952271749
3.074763643258863,2.246652537035013,5.497849677587332,2.3217591273196483,3.979923699468507,1.9374245367821088,-1.1179331467916327
3.813811790244796,6.138324369402584,3.085594790143456,1.0192064976335902,0.9213382747585818,0.5747332192983275,-1.1924330084915238
2.244639569054406,5.286910120583845,2.73056834850918,2.843045098020203,3.952720225827133,3.913076960788541,-0.9665856018730602
3.952007222212473,3.5819648491856984,0.5857599337675877,1.8260166522570425,1.294070995375875,3.582229794528554,-0.5653232696096291
3.089036488891141,3.669409291779892,4.505085744947547,5.703005934854555,2.2246389288434445,4.059107533779206,-1.0370889822877185
1.574873214066815,3.0004142100871727,5.498010473734502,2.958417093418373,1.5522100025294443,4.340859144501277,-0.7832131764701695
4.096063723222849,3.9122068172525175,3.496898669309396,4.883251697373938,2.7928697819850608,1.879329407884829,-1.3181298265921353
3.0310229328966307,2.5973325953139343,0.332416154288442,5.359302660120822,4.966159649553582,4.410187284328794,-0.737931685553942
3.118795093972694,1.6759515814870152,1.6067530865020558,5.588810875321277,1.0967056251080978,1.5581841301887718,-0.8802333360305448
4.065590886440168,1.1501196420280508,4.298056381803856,5.783631280157147,4.596178426420504,4.364084906071935,-1.0228357013349876
4.605334098429633,0.4842909608794103,0.8874908819139615,4.516481143040272,6.227539650666708,1.768107519519704,-0.5736221592430576
1.413699954918844,3.3881375774554705,5.14965434961024,4.788503135606706,3.7345074322043983,3.540258176306108,-1.0230152194637523
2.67989278110518,1.7119695021750492,5.7112398548441465,0.3792789772826219,1.9968138093360184,1.1289036856675585,-1.268674268142557
0.9920209632780064,0.8818729341028069,3.693347785842781,3.0574716125714443,0.5631676476007637,4.77698640710366,-0.8239911040539283
2.3282174773602744,3.54357474032333,3.4346419005859907,5.935190891573114,3.3088114663234167,0.3918751347364543,-1.7919010569012794
0.9608445135204232,3.487993934725014,3.577384709098779,4.062800336154714,3.979528419570904,0.2557314722720462,-1.71494019236721
3.9310252161915615,5.572629007328439,5.598275897296829,2.4426239384158333,2.846166016668757,5.678047133127297,-1.7337027107676193
2.1825369191089528,4.422521719509465,1.1127988557465105,6.144135882067098,1.869171932247757,0.96364935759493,-1.332303576114743
5.30777111376964,3.047412081873817,3.1395553964875766,3.96677517470556,1.1352316023954936,2.314881856155812,-0.5298536544686818
2.264700794713143,3.5273260325877387,4.894213261200944,2.997025259065737,5.652767861566258,5.59305289461369,-1.0569776730549505
4.077609620099472,2.0106836163120163,0.4562763119685427,0.8724190577816624,5.472130477017229,4.784717414466639,-0.7321010801011109
5.473829014713775,4.660045336063105,4.940146704387285,5.218036339041598,0.2728755063368961,6.249077259304024,-1.077903793522076
1.2875036287215789,5.435164212973648,6.1157259293253,5.61269657562555,3.213883975521823,1.699061159911992,-1.4098220077679788
6.171628706778725,0.2950322982599684,0.8298974143192756,4.775063668951812,4.10047676275021,0.0891797457255781,-1.6714216916838116
0.0388661553429166,4.912969580680882,1.3859245072882571,4.852797218726826,1.992271497699063,0.6624860573774503,-1.522681245202894
5.666944614284162,5.218299523696807,2.744464073715071,2.2063293355501834,4.773728077255597,0.9806322861962212,-1.3319507580946282
0.1871751895136841,1.6339131376814031,3.404747231757457,0.4520706129572105,4.0584089989576455,0.2400948315436143,-1.6446563605128168
4.590409725922517,0.7064681858956812,3.026391878929476,2.4694696904422417,0.1856048714630399,0.7435960286264686,-0.9447587042749604
5.319874708949274,5.540114775277274,0.2569389781193427,4.407055428736621,3.1977951093325463,3.84374536803333,-1.1563823179038342
1.6576252969442975,4.568075718800308,0.3612736956981311,3.2260744986607177,0.6194581884925833,3.763690961744533,-0.3404651559930233
0.8500021586533736,2.724495145242053,2.279960890289152,5.753888918074078,0.869923491346512,1.0137827340406704,-1.075943754603085
0.6744229333372826,5.186369522621523,0.7947324763613731,4.587022023970715,4.472638392857249,3.593286327592061,-0.797968894752745
5.064883928361166,2.973693600809829,0.5070698649268204,3.0737951093020026,4.030345436008246,4.095725915241643,-1.1771403147593156
3.0746973741674064,0.1589166048079417,4.814602602302038,6.107818291589016,6.225199935684977,5.50366200819038,-0.9454060458197832
3.4654166513078226,4.025629628767802,5.996838219326476,3.9058238677713786,4.846969381467315,0.7233573778053721,-1.216217957354184
1.6648125221824128,3.129839268941081,2.8096153740650536,1.978234287534784,1.946673206880404,2.556107164371247,-0.8354029783345447
3.74506446794812,5.648631918381596,4.420776683157001,5.825784586848855,3.4872599685561845,5.297871453392798,-1.6539878612363137
1.64452685639673,5.253642752131809,3.142049918387644,3.111566572858022,5.008156135533018,1.5720252764369171,-1.1088886259346975
5.194455057965557,1.5916054183590858,5.140935208724003,0.7584368747618111,0.853546987480433,6.083410489366545,-1.1962557939653793
4.201235410824876,5.918745536415808,1.4530683444147958,2.918052191926113,1.882904370599936,3.841409131598253,-0.8601071284741761
4.251989729044791,1.6319550503321023,5.766908713372184,5.187310886841494,4.947948639937271,0.4620993032406816,-1.3492493055274668
4.986373989952965,5.852331861950884,2.4493551927233,4.350467279040173,0.9924681993368688,0.9357523561121052,-1.041324423850153
3.2343823325161325,5.317377429354072,0.8459477043450951,3.3629260809715187,3.177553080691663,1.2607130354460705,-1.5640324037938274
1.3491796220713397,0.9179323729729036,2.437411928029708,0.9633556235446156,2.2311371035917213,4.472188494168485,-1.1430640382230683
4.927397437706271,5.436389759679061,4.33628072302917,5.58475586029415,4.262386774940357,5.33652161061944,-1.4923368794430407
1.426185757651678,5.428512099985908,6.041739603263703,0.7750531374940189,5.232654763519961,1.7496518755397077,-0.8899241975222209
1.4196525271282625,0.8999629301756633,5.385768996461188,0.5820396249123204,0.5599027378515385,2.483230514645341,-0.3622439318796523
4.968405904369563,3.8913640550596815,3.861174775698088,3.850634480209728,1.8528028821434976,1.9887748440382529,-0.9121991196224292
3.2851988088750934,1.289230055556479,0.7571783867589151,1.0966925319867094,1.3281385561782817,4.159959321914133,-0.7961192865342035
5.493103675297001,4.199562644865237,3.5494153257549392,3.312718241651851,1.8208322160548616,4.04248547320689,-1.029793521576382
3.5043811700472287,5.163777163883016,5.11218204622381,5.15385916476005,5.962985962000448,5.462125804757093,-0.9461994591568892
3.112132713422618,1.7618782872671124,4.3794586585982485,0.7792689332137432,0.4598213056480254,2.563409952767683,-0.36425053867911
5.7687994993190985,3.319485882564377,5.447986772490142,1.7769459347085172,1.0031714198020836,5.780583070125932,-1.1823756617680503
2.7887176211281828,1.321066777329225,3.5326355939286924,1.3452869966539829,1.11392714418427,4.614862138460024,-0.8041871595608838
0.4647523285423386,4.312298560154615,5.234984386397968,2.0883426836332872,2.484496413756423,0.7377028243152467,-1.6736744376714148
6.202203955598057,1.8641240748201584,1.7971040142279773,1.5736954772188705,6.085889289323983,6.226129121645373,-1.0704875636428626
4.510953501782053,0.217108492108086,2.6966334046948224,1.3792544935941466,0.2337373031970981,1.7977767719074238,-0.5802531781948652
2.5144739682960435,2.930816421516403,2.094508647549027,3.2473356929430985,3.661382190296564,3.253948150581146,-1.007041973224376
4.075952769289302,3.068601091408825,4.875498916066406,1.9963913297323568,0.0175966856066794,2.7895005269702207,-0.2704593035212222
3.0713367284320867,1.5435194254476765,3.0087279901161987,5.847729885150034,2.587020867846157,1.555659756742715,-1.4821604900306231
6.034689393432732,5.855073986957383,3.444056988566113,3.9980832099241534,0.0405819760025059,6.032413379611174,-1.052311263508373
1.1569650186771152,5.36011900361668,4.8558389120322,0.3684524637309605,6.099071036028486,2.37709147691496,-0.3690131415088392
2.5117900807924496,6.067127776546418,3.432889000496968,4.186879526526012,4.719425888697334,5.266435770882446,-1.1850496678064528
3.790568939365256,2.865712994100484,6.030394094324324,2.027330603927208,3.770802543554216,2.413161211561128,-1.0537045308732162
0.2811020514463966,0.4027213767828547,5.292887406821294,0.6830040737024295,1.5162861276393966,1.5240917262176883,-0.9725271269771968
2.977897046809831,2.884584044290244,0.4202177081680618,3.1678417748231458,0.3681486075151584,3.156718303331751,-0.2717856612714808
1.5588513881575987,2.0601376125712845,0.3219581889144816,0.9072017796358308,1.217761209256468,1.409380891421595,-0.881459623173979
5.882970705274911,3.8223298701963695,5.148285319526423,5.22360227203604,1.5634026789664486,1.641829668552242,-0.9839030030846196
6.216611996224082,5.541474730197718,4.335616977773444,2.6882339816301943,3.591807227018954,5.804455199417651,-1.7428488173037369
5.772803359360366,4.769035995620581,2.022538757358852,3.710069403751752,2.717309739970522,5.017881537613132,-1.5577522789204952
6.184721648785815,2.161813028262271,1.4513533945203223,1.8531807892681869,2.2290638844795425,2.2836026246491743,-1.0436834006669071
4.493310622764188,0.9106461688902762,5.418589137491113,2.3298519681111545,5.379068211855403,4.72494584918758,-0.8748824115790942
2.579076102529828,1.0677530640066115,5.591072833858627,4.4638527487201545,2.7854523288866484,0.01661975705137,-1.812850105962816
5.5564080664097055,5.348881231641372,2.3953531360220013,1.435540149785525,4.112430126178365,5.230566259873716,-1.4838394006364324
0.1667552609518472,2.2920872142494577,3.7326425930657385,2.1657595541284245,2.0533263895360965,2.338362938040906,-0.9106616408378212
2.534380321596918,2.600697312217636,1.5601145373575898,2.214462664726087,5.071463764214354,4.016162287137731,-0.6556176948240451
6.2339657617308815,0.6641208798283127,0.9157101134361528,1.4308430789859885,3.371274715008917,1.02567703512034,-1.6434969169380929
1.806310736477172,4.689150163898241,1.1725627450225882,2.820262931421631,1.7409000256571898,5.520314749656118,-1.360671379458716
3.314822050885166,1.810050053775996,4.662613554366039,1.8324430300654333,6.040274934932182,1.5959042124700384,-0.6564131728327185
2.263966902080788,4.575416163820325,5.514471217755094,3.1012576205682616,6.113051473428146,3.165269784124267,-0.2517620799044447
1.225626809841384,1.5114669493523458,1.9114230508366488,2.102073574458851,0.8159934536941794,2.8937211170718338,-0.3809881950602156
1.6300704613026722,6.01803610371655,1.8857728207333664,2.8976182044759744,1.3349366607828808,1.3859493697566272,-0.9810228105533154
0.0574095179087322,3.566517720660432,5.567959615200945,2.2139290899813204,5.4314993284003865,6.020542580651603,-1.1977141920625105
4.660022544298882,3.3252901561305066,3.67575365098801,3.1186542733426785,2.2894840404729035,1.5992223116333388,-1.1861423482583853
0.0659747281498093,2.0758804444107946,3.5668178620835818,5.11992433688803,2.200397684487643,5.742376633738591,-1.5949594506593512
5.367447291706175,2.1293571510928184,1.0940109352492058,3.3197291673587657,6.271938196052875,1.58516981878163,-0.6476603183401717
5.043588480644662,1.0345635685147887,0.9524296069381096,3.978615945924708,0.6002960824455322,1.8732683249644344,-0.6405737343356055
1.2820300350143712,1.7554110699665069,6.112574938762195,3.285345307544429,1.7303811360949692,0.1970227627487039,-1.538194028594308
2.658593717908996,3.259294430963496,6.095468223923195,0.8366494347033739,0.9009874724476938,4.3099055147864505,-0.7325986973599401
1.8565367046369832,1.4138971693693172,3.63180354108169,1.009384408119889,5.539034827916015,4.784096615528599,-0.8461439314291059
5.935446247061663,1.4694953237172304,0.7476798852490759,5.603565123550547,3.680995585016437,5.383067963276428,-1.5935975436005776
1.4428486531644218,1.6801028594604046,5.845095100631692,4.730021748251516,3.6645079481221634,0.2311489721695616,-1.7753046138956603
0.4475385530337004,2.382057552794818,6.240834169520005,0.797478105441376,4.211017387774604,1.951720658284112,-1.200496328574661
4.812468159348303,3.491947074752392,2.5351528039277373,1.3635725737226227,6.239704263329124,3.785655196537276,-0.3283826671855233
1.565241877593652,0.3262475879888024,1.0574510561092203,3.407186943340118,2.3392624135947173,3.3225874576104983,-0.934131325835899
5.36281792680544,2.1085443663659165,3.182490086540598,2.9074676158589647,4.752824553112287,5.867342457282293,-1.3297499955291032
0.9853632955087048,4.387960062571007,2.4007369199449715,1.4164919777997718,5.442734204540547,3.956277314475378,-0.5198318607699794
1.986011089154105,5.628604291120754,5.097918072175026,2.642774549378576,1.0915494336038338,0.9510333034934908,-1.1461969090705897
5.047758744552036,2.2979702332352443,4.589560575173323,0.0424261269780269,1.6932155211371471,2.702508208327973,-0.7513688180458532
3.103256491416434,1.2097232045642117,5.610233686125148,1.8354230287250253,2.326649628260005,1.9100414527079232,-1.2208669956733416
0.4947283387986039,1.584987975121848,5.645947566483997,1.0473439379109843,1.2102820281347275,0.3382258613210819,-1.2685746680378096
3.009210362153448,0.2620677880003379,1.5027347375441844,1.5620506068594957,1.0148113566583667,1.4527512378444718,-0.8898256736751832
3.584967434105656,4.856402555917727,5.474248096745406,6.169642488490911,2.879926332740293,3.91713948123329,-1.1828761532787138
4.399056015886081,0.1923214841063059,0.9485335865063956,4.431099257372152,5.162704184309623,5.491386817128452,-1.1809541279871616
6.240557639857565,4.508453708351432,0.5957871505538621,0.4153411576744293,5.9817838204059575,3.639255324905733,-0.2938231583964072
4.4870391236153,0.9127944548082966,0.7016929497444215,3.062052402811404,5.9561485509288055,1.5289845894459573,-0.6483955591550148
5.082115601139712,1.831952673137548,2.561064218776022,3.8281620536018064,3.3519642451691825,2.599331017266249,-1.122745714391321
3.943555592559904,0.5435483595391535,1.854945420941503,4.3218529746661,0.1699712830044573,0.696872080867336,-0.9717591524728704
1.617368600436464,4.397245706241652,3.6426497693683855,0.4921448955993818,5.371851047399771,3.4363158406522585,-0.4532744514083334
2.174656066751816,0.768651643034414,3.8715591388751336,3.1226180209238987,0.91276298516897,2.6817292709410387,-0.3988938031173171
5.811113022069551,1.6183287631841965,0.667187245880523,3.799774144942305,0.2023906783780678,3.893757274594064,-0.3484685642422157
5.819309726378785,3.1276322783070345,3.3048402383541986,5.877501196531632,5.228978692919955,3.86636943619425,-0.6482982078920452
0.3693518307143068,2.8541808934411663,1.834917407307967,3.799457259747446,3.3775374734094985,3.702938595775211,-1.107049147050952
1.875220291464769,6.191285981026744,0.6941939244535813,2.257807340866544,0.7525802955788179,0.6904001669997716,-1.1134532340708956
0.5735690887710063,5.842657333840795,2.004796316465395,0.8151109723344621,0.8555955260968828,0.8363625782251461,-1.0922964867482403
4.124290285316062,2.1196933932068656,3.751508363102888,0.4368206569609668,2.902469882274249,2.112504822261125,-1.2667332198863448
4.740301066833365,4.429045111867057,4.887158642498709,0.8735320336685913,4.298566852268207,5.780466730096517,-1.5482051840994102
5.071063529134912,1.2008396553782272,5.841479425876694,0.3925841663284112,2.008138587409696,5.355381248974963,-1.5662098733051562
4.312559721993567,2.515122898509805,4.546961334073447,0.7799883503701246,5.976981288182068,3.507044480460059,-0.2935240962159411
4.055412785023251,3.6149683282266447,4.850283214700047,3.5167455663823333,1.6022819988687258,2.2627986704224115,-0.8290198910824588
4.699263882699419,1.555367380249443,0.6232610550375525,2.1048953770471432,2.377156571725114,3.003229133527688,-0.9606624504142408
6.1075565980403645,5.740562127225878,5.693862723301886,4.098631625895113,3.844996960683357,5.613894118596316,-1.6959627725137465
4.814390109864798,6.162520936586677,1.1368438844364543,4.635206334837124,2.0044207326526973,0.8419423136792882,-1.485418019956695
1.5954204270409,0.7839094848076971,6.115602585625273,1.410610784367654,0.607265090534793,1.9268411568464625,-0.568425985823241
4.204045434297039,2.2763303633702985,2.151665384144921,0.9865216725700616,1.3292144772875445,3.7315162608957753,-0.5946680274239498
1.105978999537924,0.7001891352822167,0.4988094668232328,0.3146658188760071,5.051871265353231,2.474885074980988,-0.6922829590910022
0.8203099042139343,6.244503429704988,3.2930307405082315,0.9321706620887208,0.7730756557154903,0.3118008787650009,-1.1768184917628055
4.462097403634725,1.271299545100106,3.770913128601869,2.1765428735658645,0.8509288052955488,3.2882685673610195,-0.3981494567081878
